Tamaño: 477,000 elementos | Tiempo: 205.600 ms
Tamaño: 478,000 elementos | Tiempo: 198.500 ms
Tamaño: 479,000 elementos | Tiempo: 176.500 ms
Tamaño: 480,000 elementos | Tiempo: 168.500 ms
Tamaño: 481,000 elementos | Tiempo: 171.300 ms
Tamaño: 482,000 elementos | Tiempo: 166.800 ms
Tamaño: 483,000 elementos | Tiempo: 163.500 ms
Tamaño: 484,000 elementos | Tiempo: 160.700 ms
Tamaño: 485,000 elementos | Tiempo: 165.900 ms
Tamaño: 486,000 elementos | Tiempo: 169.100 ms
Tamaño: 487,000 elementos | Tiempo: 166.600 ms
Tamaño: 488,000 elementos | Tiempo: 170.300 ms
Tamaño: 489,000 elementos | Tiempo: 166.500 ms
Tamaño: 490,000 elementos | Tiempo: 166.600 ms
Tamaño: 491,000 elementos | Tiempo: 168.800 ms
Tamaño: 492,000 elementos | Tiempo: 170.400 ms
Tamaño: 493,000 elementos | Tiempo: 169.200 ms
Tamaño: 494,000 elementos | Tiempo: 172.300 ms
Tamaño: 495,000 elementos | Tiempo: 169.100 ms
Tamaño: 496,000 elementos | Tiempo: 171.900 ms
Tamaño: 497,000 elementos | Tiempo: 192.100 ms
Tamaño: 498,000 elementos | Tiempo: 179.600 ms
Tamaño: 499,000 elementos | Tiempo: 176.700 ms
Tamaño: 500,000 elementos | Tiempo: 178.900 ms
Tamaño: 501,000 elementos | Tiempo: 175.700 ms
Tamaño: 502,000 elementos | Tiempo: 180.300 ms
Tamaño: 503,000 elementos | Tiempo: 177.800 ms
Tamaño: 504,000 elementos | Tiempo: 184.000 ms
Tamaño: 505,000 elementos | Tiempo: 184.600 ms
Tamaño: 506,000 elementos | Tiempo: 183.000 ms
Tamaño: 507,000 elementos | Tiempo: 181.900 ms
Tamaño: 508,000 elementos | Tiempo: 184.400 ms
Tamaño: 509,000 elementos | Tiempo: 185.700 ms
Tamaño: 510,000 elementos | Tiempo: 182.900 ms
Tamaño: 511,000 elementos | Tiempo: 191.500 ms
Tamaño: 512,000 elementos | Tiempo: 199.600 ms
Tamaño: 513,000 elementos | Tiempo: 202.000 ms
Tamaño: 514,000 elementos | Tiempo: 196.900 ms
Tamaño: 515,000 elementos | Tiempo: 198.100 ms
Tamaño: 516,000 elementos | Tiempo: 197.000 ms
Tamaño: 517,000 elementos | Tiempo: 204.700 ms
Tamaño: 518,000 elementos | Tiempo: 200.700 ms
Tamaño: 519,000 elementos | Tiempo: 208.300 ms
Tamaño: 520,000 elementos | Tiempo: 198.300 ms
Tamaño: 521,000 elementos | Tiempo: 200.800 ms
Tamaño: 522,000 elementos | Tiempo: 200.300 ms
Tamaño: 523,000 elementos | Tiempo: 202.700 ms
Tamaño: 524,000 elementos | Tiempo: 201.600 ms
Tamaño: 525,000 elementos | Tiempo: 196.200 ms
Tamaño: 526,000 elementos | Tiempo: 196.900 ms
Tamaño: 527,000 elementos | Tiempo: 184.600 ms
Tamaño: 528,000 elementos | Tiempo: 183.300 ms
Tamaño: 529,000 elementos | Tiempo: 186.300 ms
Tamaño: 530,000 elementos | Tiempo: 185.100 ms
Tamaño: 531,000 elementos | Tiempo: 189.000 ms
Tamaño: 532,000 elementos | Tiempo: 183.400 ms
Tamaño: 533,000 elementos | Tiempo: 188.300 ms
Tamaño: 534,000 elementos | Tiempo: 186.400 ms
Tamaño: 535,000 elementos | Tiempo: 186.100 ms
Tamaño: 536,000 elementos | Tiempo: 188.600 ms
Tamaño: 537,000 elementos | Tiempo: 181.000 ms
Tamaño: 538,000 elementos | Tiempo: 182.400 ms
Tamaño: 539,000 elementos | Tiempo: 183.200 ms
Tamaño: 540,000 elementos | Tiempo: 179.900 ms
Tamaño: 541,000 elementos | Tiempo: 193.400 ms
Tamaño: 542,000 elementos | Tiempo: 184.200 ms
Tamaño: 543,000 elementos | Tiempo: 179.200 ms
Tamaño: 544,000 elementos | Tiempo: 181.800 ms
Tamaño: 545,000 elementos | Tiempo: 185.000 ms
Tamaño: 546,000 elementos | Tiempo: 186.000 ms
Tamaño: 547,000 elementos | Tiempo: 184.100 ms
Tamaño: 548,000 elementos | Tiempo: 189.200 ms
Tamaño: 549,000 elementos | Tiempo: 184.200 ms
Tamaño: 550,000 elementos | Tiempo: 186.300 ms
Tamaño: 551,000 elementos | Tiempo: 187.200 ms
Tamaño: 552,000 elementos | Tiempo: 195.300 ms
Tamaño: 553,000 elementos | Tiempo: 186.400 ms
Tamaño: 554,000 elementos | Tiempo: 189.200 ms
Tamaño: 555,000 elementos | Tiempo: 187.800 ms
Tamaño: 556,000 elementos | Tiempo: 186.900 ms
Tamaño: 557,000 elementos | Tiempo: 187.600 ms
Tamaño: 558,000 elementos | Tiempo: 185.900 ms
Tamaño: 559,000 elementos | Tiempo: 188.200 ms
Tamaño: 560,000 elementos | Tiempo: 189.600 ms
Tamaño: 561,000 elementos | Tiempo: 192.200 ms
Tamaño: 562,000 elementos | Tiempo: 191.200 ms
Tamaño: 563,000 elementos | Tiempo: 200.300 ms
Tamaño: 564,000 elementos | Tiempo: 189.300 ms
Tamaño: 565,000 elementos | Tiempo: 191.500 ms
Tamaño: 566,000 elementos | Tiempo: 193.300 ms
Tamaño: 567,000 elementos | Tiempo: 194.600 ms
Tamaño: 568,000 elementos | Tiempo: 192.000 ms
Tamaño: 569,000 elementos | Tiempo: 194.200 ms
Tamaño: 570,000 elementos | Tiempo: 192.600 ms
Tamaño: 571,000 elementos | Tiempo: 194.900 ms
Tamaño: 572,000 elementos | Tiempo: 195.100 ms
Tamaño: 573,000 elementos | Tiempo: 191.600 ms
Tamaño: 574,000 elementos | Tiempo: 202.100 ms
Tamaño: 575,000 elementos | Tiempo: 194.300 ms
Tamaño: 576,000 elementos | Tiempo: 194.700 ms
Tamaño: 577,000 elementos | Tiempo: 197.300 ms
Tamaño: 578,000 elementos | Tiempo: 196.500 ms
Tamaño: 579,000 elementos | Tiempo: 196.700 ms
Tamaño: 580,000 elementos | Tiempo: 197.200 ms
Tamaño: 581,000 elementos | Tiempo: 199.000 ms
Tamaño: 582,000 elementos | Tiempo: 231.800 ms
Tamaño: 583,000 elementos | Tiempo: 241.800 ms
Tamaño: 584,000 elementos | Tiempo: 224.300 ms
Tamaño: 585,000 elementos | Tiempo: 204.300 ms
Tamaño: 586,000 elementos | Tiempo: 204.700 ms
Tamaño: 587,000 elementos | Tiempo: 198.400 ms
Tamaño: 588,000 elementos | Tiempo: 200.000 ms
Tamaño: 589,000 elementos | Tiempo: 200.700 ms
Tamaño: 590,000 elementos | Tiempo: 201.200 ms
Tamaño: 591,000 elementos | Tiempo: 203.200 ms
Tamaño: 592,000 elementos | Tiempo: 206.600 ms
Tamaño: 593,000 elementos | Tiempo: 200.400 ms
Tamaño: 594,000 elementos | Tiempo: 203.200 ms
Tamaño: 595,000 elementos | Tiempo: 202.300 ms
Tamaño: 596,000 elementos | Tiempo: 210.100 ms
Tamaño: 597,000 elementos | Tiempo: 209.500 ms
Tamaño: 598,000 elementos | Tiempo: 222.700 ms
Tamaño: 599,000 elementos | Tiempo: 200.700 ms
Tamaño: 600,000 elementos | Tiempo: 201.600 ms
Tamaño: 601,000 elementos | Tiempo: 204.200 ms
Tamaño: 602,000 elementos | Tiempo: 203.900 ms
Tamaño: 603,000 elementos | Tiempo: 207.100 ms
Tamaño: 604,000 elementos | Tiempo: 217.900 ms
Tamaño: 605,000 elementos | Tiempo: 208.800 ms
Tamaño: 606,000 elementos | Tiempo: 207.300 ms
Tamaño: 607,000 elementos | Tiempo: 207.000 ms
Tamaño: 608,000 elementos | Tiempo: 214.300 ms
Tamaño: 609,000 elementos | Tiempo: 208.000 ms
Tamaño: 610,000 elementos | Tiempo: 209.300 ms
Tamaño: 611,000 elementos | Tiempo: 209.900 ms
Tamaño: 612,000 elementos | Tiempo: 207.800 ms
Tamaño: 613,000 elementos | Tiempo: 209.400 ms
Tamaño: 614,000 elementos | Tiempo: 209.100 ms
Tamaño: 615,000 elementos | Tiempo: 209.700 ms
Tamaño: 616,000 elementos | Tiempo: 210.200 ms
Tamaño: 617,000 elementos | Tiempo: 218.000 ms
Tamaño: 618,000 elementos | Tiempo: 220.300 ms
Tamaño: 619,000 elementos | Tiempo: 212.800 ms
Tamaño: 620,000 elementos | Tiempo: 212.600 ms
Tamaño: 621,000 elementos | Tiempo: 208.600 ms
Tamaño: 622,000 elementos | Tiempo: 214.400 ms
Tamaño: 623,000 elementos | Tiempo: 216.200 ms
Tamaño: 624,000 elementos | Tiempo: 213.500 ms
Tamaño: 625,000 elementos | Tiempo: 224.300 ms
Tamaño: 626,000 elementos | Tiempo: 211.700 ms
Tamaño: 627,000 elementos | Tiempo: 216.500 ms
Tamaño: 628,000 elementos | Tiempo: 214.500 ms
Tamaño: 629,000 elementos | Tiempo: 215.000 ms
Tamaño: 630,000 elementos | Tiempo: 214.000 ms
Tamaño: 631,000 elementos | Tiempo: 212.700 ms
Tamaño: 632,000 elementos | Tiempo: 214.200 ms
Tamaño: 633,000 elementos | Tiempo: 215.500 ms
Tamaño: 634,000 elementos | Tiempo: 219.200 ms
Tamaño: 635,000 elementos | Tiempo: 220.300 ms
Tamaño: 636,000 elementos | Tiempo: 220.600 ms
Tamaño: 637,000 elementos | Tiempo: 216.100 ms
Tamaño: 638,000 elementos | Tiempo: 216.200 ms
Tamaño: 639,000 elementos | Tiempo: 217.700 ms
Tamaño: 640,000 elementos | Tiempo: 219.300 ms
Tamaño: 641,000 elementos | Tiempo: 220.900 ms
Tamaño: 642,000 elementos | Tiempo: 221.200 ms
Tamaño: 643,000 elementos | Tiempo: 221.700 ms
Tamaño: 644,000 elementos | Tiempo: 227.300 ms
Tamaño: 645,000 elementos | Tiempo: 220.600 ms
Tamaño: 646,000 elementos | Tiempo: 235.100 ms
Tamaño: 647,000 elementos | Tiempo: 230.000 ms
Tamaño: 648,000 elementos | Tiempo: 221.700 ms
Tamaño: 649,000 elementos | Tiempo: 220.000 ms
Tamaño: 650,000 elementos | Tiempo: 230.500 ms
Tamaño: 651,000 elementos | Tiempo: 224.200 ms
Tamaño: 652,000 elementos | Tiempo: 223.100 ms
Tamaño: 653,000 elementos | Tiempo: 224.300 ms
Tamaño: 654,000 elementos | Tiempo: 223.400 ms
Tamaño: 655,000 elementos | Tiempo: 227.200 ms
Tamaño: 656,000 elementos | Tiempo: 228.300 ms
Tamaño: 657,000 elementos | Tiempo: 225.000 ms
Tamaño: 658,000 elementos | Tiempo: 229.200 ms
Tamaño: 659,000 elementos | Tiempo: 225.900 ms
Tamaño: 660,000 elementos | Tiempo: 224.700 ms
Tamaño: 661,000 elementos | Tiempo: 229.100 ms
Tamaño: 662,000 elementos | Tiempo: 231.400 ms
Tamaño: 663,000 elementos | Tiempo: 229.100 ms
Tamaño: 664,000 elementos | Tiempo: 227.700 ms
Tamaño: 665,000 elementos | Tiempo: 229.200 ms
Tamaño: 666,000 elementos | Tiempo: 231.000 ms
Tamaño: 667,000 elementos | Tiempo: 246.600 ms
Tamaño: 668,000 elementos | Tiempo: 228.400 ms
Tamaño: 669,000 elementos | Tiempo: 230.400 ms
Tamaño: 670,000 elementos | Tiempo: 233.600 ms
Tamaño: 671,000 elementos | Tiempo: 239.500 ms
Tamaño: 672,000 elementos | Tiempo: 229.700 ms
Tamaño: 673,000 elementos | Tiempo: 231.400 ms
Tamaño: 674,000 elementos | Tiempo: 233.400 ms
Tamaño: 675,000 elementos | Tiempo: 233.300 ms
Tamaño: 676,000 elementos | Tiempo: 232.100 ms
Tamaño: 677,000 elementos | Tiempo: 230.700 ms
Tamaño: 678,000 elementos | Tiempo: 251.800 ms
Tamaño: 679,000 elementos | Tiempo: 278.400 ms
Tamaño: 680,000 elementos | Tiempo: 266.000 ms
Tamaño: 681,000 elementos | Tiempo: 251.900 ms
Tamaño: 682,000 elementos | Tiempo: 246.200 ms
Tamaño: 683,000 elementos | Tiempo: 233.200 ms
Tamaño: 684,000 elementos | Tiempo: 233.000 ms
Tamaño: 685,000 elementos | Tiempo: 245.300 ms
Tamaño: 686,000 elementos | Tiempo: 236.000 ms
Tamaño: 687,000 elementos | Tiempo: 247.500 ms
Tamaño: 688,000 elementos | Tiempo: 234.800 ms
Tamaño: 689,000 elementos | Tiempo: 245.300 ms
Tamaño: 690,000 elementos | Tiempo: 239.500 ms
Tamaño: 691,000 elementos | Tiempo: 241.900 ms
Tamaño: 692,000 elementos | Tiempo: 239.200 ms
Tamaño: 693,000 elementos | Tiempo: 243.400 ms
Tamaño: 694,000 elementos | Tiempo: 242.800 ms
Tamaño: 695,000 elementos | Tiempo: 236.700 ms
Tamaño: 696,000 elementos | Tiempo: 238.300 ms
Tamaño: 697,000 elementos | Tiempo: 242.000 ms
Tamaño: 698,000 elementos | Tiempo: 239.800 ms
Tamaño: 699,000 elementos | Tiempo: 239.600 ms
Tamaño: 700,000 elementos | Tiempo: 240.000 ms
Tamaño: 701,000 elementos | Tiempo: 245.500 ms
Tamaño: 702,000 elementos | Tiempo: 242.500 ms
Tamaño: 703,000 elementos | Tiempo: 243.000 ms
Tamaño: 704,000 elementos | Tiempo: 244.900 ms
Tamaño: 705,000 elementos | Tiempo: 254.200 ms
Tamaño: 706,000 elementos | Tiempo: 251.700 ms
Tamaño: 707,000 elementos | Tiempo: 251.800 ms
Tamaño: 708,000 elementos | Tiempo: 243.000 ms
Tamaño: 709,000 elementos | Tiempo: 247.400 ms
Tamaño: 710,000 elementos | Tiempo: 244.500 ms
Tamaño: 711,000 elementos | Tiempo: 244.300 ms
Tamaño: 712,000 elementos | Tiempo: 246.600 ms
Tamaño: 713,000 elementos | Tiempo: 248.900 ms
Tamaño: 714,000 elementos | Tiempo: 252.300 ms
Tamaño: 715,000 elementos | Tiempo: 250.400 ms
Tamaño: 716,000 elementos | Tiempo: 247.000 ms
Tamaño: 717,000 elementos | Tiempo: 252.700 ms
Tamaño: 718,000 elementos | Tiempo: 249.000 ms
Tamaño: 719,000 elementos | Tiempo: 250.700 ms
Tamaño: 720,000 elementos | Tiempo: 248.900 ms
Tamaño: 721,000 elementos | Tiempo: 250.000 ms
Tamaño: 722,000 elementos | Tiempo: 259.000 ms
Tamaño: 723,000 elementos | Tiempo: 249.400 ms
Tamaño: 724,000 elementos | Tiempo: 257.300 ms
Tamaño: 725,000 elementos | Tiempo: 248.800 ms
Tamaño: 726,000 elementos | Tiempo: 296.400 ms
Tamaño: 727,000 elementos | Tiempo: 297.700 ms
Tamaño: 728,000 elementos | Tiempo: 269.600 ms
Tamaño: 729,000 elementos | Tiempo: 253.200 ms
Tamaño: 730,000 elementos | Tiempo: 253.400 ms
Tamaño: 731,000 elementos | Tiempo: 254.600 ms
Tamaño: 732,000 elementos | Tiempo: 259.500 ms
Tamaño: 733,000 elementos | Tiempo: 264.200 ms
Tamaño: 734,000 elementos | Tiempo: 254.500 ms
Tamaño: 735,000 elementos | Tiempo: 257.400 ms
Tamaño: 736,000 elementos | Tiempo: 252.400 ms
Tamaño: 737,000 elementos | Tiempo: 263.700 ms
Tamaño: 738,000 elementos | Tiempo: 263.900 ms
Tamaño: 739,000 elementos | Tiempo: 260.200 ms
Tamaño: 740,000 elementos | Tiempo: 255.500 ms
Tamaño: 741,000 elementos | Tiempo: 257.500 ms
Tamaño: 742,000 elementos | Tiempo: 257.400 ms
Tamaño: 743,000 elementos | Tiempo: 265.500 ms
Tamaño: 744,000 elementos | Tiempo: 256.800 ms
Tamaño: 745,000 elementos | Tiempo: 281.600 ms
Tamaño: 746,000 elementos | Tiempo: 260.700 ms
Tamaño: 747,000 elementos | Tiempo: 262.600 ms
Tamaño: 748,000 elementos | Tiempo: 259.900 ms
Tamaño: 749,000 elementos | Tiempo: 263.300 ms
Tamaño: 750,000 elementos | Tiempo: 259.900 ms
Tamaño: 751,000 elementos | Tiempo: 259.800 ms
Tamaño: 752,000 elementos | Tiempo: 261.300 ms
Tamaño: 753,000 elementos | Tiempo: 262.000 ms
Tamaño: 754,000 elementos | Tiempo: 265.700 ms
Tamaño: 755,000 elementos | Tiempo: 265.700 ms
Tamaño: 756,000 elementos | Tiempo: 272.000 ms
Tamaño: 757,000 elementos | Tiempo: 287.600 ms
Tamaño: 758,000 elementos | Tiempo: 284.200 ms
Tamaño: 759,000 elementos | Tiempo: 276.400 ms
Tamaño: 760,000 elementos | Tiempo: 271.300 ms
Tamaño: 761,000 elementos | Tiempo: 266.700 ms
Tamaño: 762,000 elementos | Tiempo: 266.400 ms
Tamaño: 763,000 elementos | Tiempo: 266.700 ms
Tamaño: 764,000 elementos | Tiempo: 279.900 ms
Tamaño: 765,000 elementos | Tiempo: 269.100 ms
Tamaño: 766,000 elementos | Tiempo: 264.100 ms
Tamaño: 767,000 elementos | Tiempo: 265.600 ms
Tamaño: 768,000 elementos | Tiempo: 279.700 ms
Tamaño: 769,000 elementos | Tiempo: 261.800 ms
Tamaño: 770,000 elementos | Tiempo: 271.500 ms
Tamaño: 771,000 elementos | Tiempo: 268.600 ms
Tamaño: 772,000 elementos | Tiempo: 270.700 ms
Tamaño: 773,000 elementos | Tiempo: 272.000 ms
Tamaño: 774,000 elementos | Tiempo: 275.200 ms
Tamaño: 775,000 elementos | Tiempo: 273.400 ms
Tamaño: 776,000 elementos | Tiempo: 273.100 ms
Tamaño: 777,000 elementos | Tiempo: 271.500 ms
Tamaño: 778,000 elementos | Tiempo: 272.000 ms
Tamaño: 779,000 elementos | Tiempo: 286.400 ms
Tamaño: 780,000 elementos | Tiempo: 274.100 ms
Tamaño: 781,000 elementos | Tiempo: 278.100 ms
Tamaño: 782,000 elementos | Tiempo: 272.600 ms
Tamaño: 783,000 elementos | Tiempo: 289.300 ms
Tamaño: 784,000 elementos | Tiempo: 275.200 ms
Tamaño: 785,000 elementos | Tiempo: 276.200 ms
Tamaño: 786,000 elementos | Tiempo: 272.700 ms
Tamaño: 787,000 elementos | Tiempo: 273.500 ms
Tamaño: 788,000 elementos | Tiempo: 276.100 ms
Tamaño: 789,000 elementos | Tiempo: 274.700 ms
Tamaño: 790,000 elementos | Tiempo: 278.300 ms
Tamaño: 791,000 elementos | Tiempo: 279.800 ms
Tamaño: 792,000 elementos | Tiempo: 283.700 ms
Tamaño: 793,000 elementos | Tiempo: 287.700 ms
Tamaño: 794,000 elementos | Tiempo: 278.600 ms
Tamaño: 795,000 elementos | Tiempo: 301.000 ms
Tamaño: 796,000 elementos | Tiempo: 324.700 ms
Tamaño: 797,000 elementos | Tiempo: 281.200 ms
Tamaño: 798,000 elementos | Tiempo: 277.400 ms
Tamaño: 799,000 elementos | Tiempo: 281.100 ms
Tamaño: 800,000 elementos | Tiempo: 280.400 ms
Tamaño: 801,000 elementos | Tiempo: 298.000 ms
Tamaño: 802,000 elementos | Tiempo: 283.000 ms
Tamaño: 803,000 elementos | Tiempo: 283.900 ms
Tamaño: 804,000 elementos | Tiempo: 280.400 ms
Tamaño: 805,000 elementos | Tiempo: 277.600 ms
Tamaño: 806,000 elementos | Tiempo: 280.700 ms
Tamaño: 807,000 elementos | Tiempo: 283.500 ms
Tamaño: 808,000 elementos | Tiempo: 292.000 ms
Tamaño: 809,000 elementos | Tiempo: 285.800 ms
Tamaño: 810,000 elementos | Tiempo: 300.300 ms
Tamaño: 811,000 elementos | Tiempo: 293.800 ms
Tamaño: 812,000 elementos | Tiempo: 276.900 ms
Tamaño: 813,000 elementos | Tiempo: 285.000 ms
Tamaño: 814,000 elementos | Tiempo: 281.700 ms
Tamaño: 815,000 elementos | Tiempo: 289.200 ms
Tamaño: 816,000 elementos | Tiempo: 290.400 ms
Tamaño: 817,000 elementos | Tiempo: 290.500 ms
Tamaño: 818,000 elementos | Tiempo: 289.200 ms
Tamaño: 819,000 elementos | Tiempo: 303.800 ms
Tamaño: 820,000 elementos | Tiempo: 293.900 ms
Tamaño: 821,000 elementos | Tiempo: 288.000 ms
Tamaño: 822,000 elementos | Tiempo: 289.800 ms
Tamaño: 823,000 elementos | Tiempo: 293.500 ms
Tamaño: 824,000 elementos | Tiempo: 290.800 ms
Tamaño: 825,000 elementos | Tiempo: 285.000 ms
Tamaño: 826,000 elementos | Tiempo: 292.600 ms
Tamaño: 827,000 elementos | Tiempo: 290.000 ms
Tamaño: 828,000 elementos | Tiempo: 289.700 ms
Tamaño: 829,000 elementos | Tiempo: 290.800 ms
Tamaño: 830,000 elementos | Tiempo: 294.000 ms
Tamaño: 831,000 elementos | Tiempo: 292.700 ms
Tamaño: 832,000 elementos | Tiempo: 295.300 ms
Tamaño: 833,000 elementos | Tiempo: 293.500 ms
Tamaño: 834,000 elementos | Tiempo: 293.800 ms
Tamaño: 835,000 elementos | Tiempo: 291.100 ms
Tamaño: 836,000 elementos | Tiempo: 293.800 ms
Tamaño: 837,000 elementos | Tiempo: 310.400 ms
Tamaño: 838,000 elementos | Tiempo: 296.000 ms
Tamaño: 839,000 elementos | Tiempo: 304.400 ms
Tamaño: 840,000 elementos | Tiempo: 295.900 ms
Tamaño: 841,000 elementos | Tiempo: 300.200 ms
Tamaño: 842,000 elementos | Tiempo: 297.200 ms
Tamaño: 843,000 elementos | Tiempo: 327.000 ms
Tamaño: 844,000 elementos | Tiempo: 332.900 ms
Tamaño: 845,000 elementos | Tiempo: 305.300 ms
Tamaño: 846,000 elementos | Tiempo: 312.900 ms
Tamaño: 847,000 elementos | Tiempo: 302.200 ms
Tamaño: 848,000 elementos | Tiempo: 294.500 ms
Tamaño: 849,000 elementos | Tiempo: 319.300 ms
Tamaño: 850,000 elementos | Tiempo: 297.900 ms
Tamaño: 851,000 elementos | Tiempo: 306.200 ms
Tamaño: 852,000 elementos | Tiempo: 299.200 ms
Tamaño: 853,000 elementos | Tiempo: 299.400 ms
Tamaño: 854,000 elementos | Tiempo: 299.800 ms
Tamaño: 855,000 elementos | Tiempo: 312.600 ms
Tamaño: 856,000 elementos | Tiempo: 298.900 ms
Tamaño: 857,000 elementos | Tiempo: 303.300 ms
Tamaño: 858,000 elementos | Tiempo: 301.600 ms
Tamaño: 859,000 elementos | Tiempo: 306.800 ms
Tamaño: 860,000 elementos | Tiempo: 312.000 ms
Tamaño: 861,000 elementos | Tiempo: 304.600 ms
Tamaño: 862,000 elementos | Tiempo: 304.200 ms
Tamaño: 863,000 elementos | Tiempo: 305.800 ms
Tamaño: 864,000 elementos | Tiempo: 304.200 ms
Tamaño: 865,000 elementos | Tiempo: 306.600 ms
Tamaño: 866,000 elementos | Tiempo: 309.900 ms
Tamaño: 867,000 elementos | Tiempo: 307.800 ms
Tamaño: 868,000 elementos | Tiempo: 311.400 ms
Tamaño: 869,000 elementos | Tiempo: 308.100 ms
Tamaño: 870,000 elementos | Tiempo: 311.600 ms
Tamaño: 871,000 elementos | Tiempo: 317.600 ms
Tamaño: 872,000 elementos | Tiempo: 312.500 ms
Tamaño: 873,000 elementos | Tiempo: 318.500 ms
Tamaño: 874,000 elementos | Tiempo: 309.700 ms
Tamaño: 875,000 elementos | Tiempo: 311.600 ms
Tamaño: 876,000 elementos | Tiempo: 311.600 ms
Tamaño: 877,000 elementos | Tiempo: 310.100 ms
Tamaño: 878,000 elementos | Tiempo: 310.900 ms
Tamaño: 879,000 elementos | Tiempo: 327.800 ms
Tamaño: 880,000 elementos | Tiempo: 310.400 ms
Tamaño: 881,000 elementos | Tiempo: 311.300 ms
Tamaño: 882,000 elementos | Tiempo: 312.900 ms
Tamaño: 883,000 elementos | Tiempo: 316.300 ms
Tamaño: 884,000 elementos | Tiempo: 341.300 ms
Tamaño: 885,000 elementos | Tiempo: 363.600 ms
Tamaño: 886,000 elementos | Tiempo: 316.300 ms
Tamaño: 887,000 elementos | Tiempo: 321.000 ms
Tamaño: 888,000 elementos | Tiempo: 329.400 ms
Tamaño: 889,000 elementos | Tiempo: 319.800 ms
Tamaño: 890,000 elementos | Tiempo: 326.700 ms
Tamaño: 891,000 elementos | Tiempo: 314.600 ms
Tamaño: 892,000 elementos | Tiempo: 323.800 ms
Tamaño: 893,000 elementos | Tiempo: 322.400 ms
Tamaño: 894,000 elementos | Tiempo: 319.500 ms
Tamaño: 895,000 elementos | Tiempo: 318.200 ms
Tamaño: 896,000 elementos | Tiempo: 316.200 ms
Tamaño: 897,000 elementos | Tiempo: 318.900 ms
Tamaño: 898,000 elementos | Tiempo: 316.600 ms
Tamaño: 899,000 elementos | Tiempo: 321.700 ms
Tamaño: 900,000 elementos | Tiempo: 319.000 ms
Tamaño: 901,000 elementos | Tiempo: 316.600 ms
Tamaño: 902,000 elementos | Tiempo: 323.700 ms
Tamaño: 903,000 elementos | Tiempo: 317.700 ms
Tamaño: 904,000 elementos | Tiempo: 324.500 ms
Tamaño: 905,000 elementos | Tiempo: 325.700 ms
Tamaño: 906,000 elementos | Tiempo: 329.800 ms
Tamaño: 907,000 elementos | Tiempo: 338.100 ms
Tamaño: 908,000 elementos | Tiempo: 323.100 ms
Tamaño: 909,000 elementos | Tiempo: 327.400 ms
Tamaño: 910,000 elementos | Tiempo: 322.700 ms
Tamaño: 911,000 elementos | Tiempo: 328.000 ms
Tamaño: 912,000 elementos | Tiempo: 319.700 ms
Tamaño: 913,000 elementos | Tiempo: 336.300 ms
Tamaño: 914,000 elementos | Tiempo: 325.900 ms
Tamaño: 915,000 elementos | Tiempo: 323.600 ms
Tamaño: 916,000 elementos | Tiempo: 319.700 ms
Tamaño: 917,000 elementos | Tiempo: 366.600 ms
Tamaño: 918,000 elementos | Tiempo: 355.900 ms
Tamaño: 919,000 elementos | Tiempo: 354.700 ms
Tamaño: 920,000 elementos | Tiempo: 359.000 ms
Tamaño: 921,000 elementos | Tiempo: 355.500 ms
Tamaño: 922,000 elementos | Tiempo: 370.700 ms
Tamaño: 923,000 elementos | Tiempo: 358.900 ms
Tamaño: 924,000 elementos | Tiempo: 352.900 ms
Tamaño: 925,000 elementos | Tiempo: 331.800 ms
Tamaño: 926,000 elementos | Tiempo: 335.100 ms
Tamaño: 927,000 elementos | Tiempo: 355.800 ms
Tamaño: 928,000 elementos | Tiempo: 345.100 ms
Tamaño: 929,000 elementos | Tiempo: 334.600 ms
Tamaño: 930,000 elementos | Tiempo: 350.600 ms
Tamaño: 931,000 elementos | Tiempo: 328.400 ms
Tamaño: 932,000 elementos | Tiempo: 330.700 ms
Tamaño: 933,000 elementos | Tiempo: 333.800 ms
Tamaño: 934,000 elementos | Tiempo: 329.700 ms
Tamaño: 935,000 elementos | Tiempo: 348.900 ms
Tamaño: 936,000 elementos | Tiempo: 337.400 ms
Tamaño: 937,000 elementos | Tiempo: 346.300 ms
Tamaño: 938,000 elementos | Tiempo: 336.300 ms
Tamaño: 939,000 elementos | Tiempo: 333.600 ms
Tamaño: 940,000 elementos | Tiempo: 335.500 ms
Tamaño: 941,000 elementos | Tiempo: 357.700 ms
Tamaño: 942,000 elementos | Tiempo: 330.700 ms
Tamaño: 943,000 elementos | Tiempo: 336.000 ms
Tamaño: 944,000 elementos | Tiempo: 353.800 ms
Tamaño: 945,000 elementos | Tiempo: 358.300 ms
Tamaño: 946,000 elementos | Tiempo: 370.900 ms
Tamaño: 947,000 elementos | Tiempo: 372.200 ms
Tamaño: 948,000 elementos | Tiempo: 354.600 ms
Tamaño: 949,000 elementos | Tiempo: 356.400 ms
Tamaño: 950,000 elementos | Tiempo: 355.100 ms
Tamaño: 951,000 elementos | Tiempo: 356.400 ms
Tamaño: 952,000 elementos | Tiempo: 357.700 ms
Tamaño: 953,000 elementos | Tiempo: 357.000 ms
Tamaño: 954,000 elementos | Tiempo: 362.000 ms
Tamaño: 955,000 elementos | Tiempo: 358.600 ms
Tamaño: 956,000 elementos | Tiempo: 352.800 ms
Tamaño: 957,000 elementos | Tiempo: 358.900 ms
Tamaño: 958,000 elementos | Tiempo: 366.600 ms
